card_id	internal_card_id	card_name	
.13792	7984	Rise to the Challenge
.13793	8222	Sanguimancy
.13794	8249	Satyr Firedancer
.13795	8253	Satyr Nyx-Smith
.13796	8256	Satyr Wayfinder
.13797	8340	Scourge of Skola Vale
.13798	8347	Scouring Sands
.13799	8404	Searing Blood
.13800	8533	Servant of Tymaret
.13801	8538	Setessan Oathsworn
.13802	8539	Setessan Starbreaker
.13803	8678	Shrike Harpy
.13804	8734	Silent Sentinel
.13805	8786	Siren of the Fanged Coast
.13806	8787	Siren of the Silent Song
.13808	8867	Skyreaping
.13809	8950	Snake of the Golden Grove
.13810	9142	Sphinx's Disciple
.13811	9201	Spirit of the Labyrinth
.13814	9411	Stormcaller of Keranos
.13815	9432	Stratus Walk
.13816	9483	Sudden Storm
.13817	9515	Sunbond
.13818	9614	Swordwise Centaur
.13819	9768	Temple of Enlightenment
.13820	9771	Temple of Malice
.13821	9773	Temple of Plenty
.13822	9851	Thassa's Rebuff
.13823	9972	Thunder Brute
.13824	9986	Thunderous Might
.13826	10375	Unravel the Aether
.13827	10466	Vanguard of Brimaz
.13829	10812	Warchanter of Mogis
.13830	10891	Weight of the Underworld
.13831	10912	Whelming Wave
.13835	245	Aegis of the Gods
.13837	285	Agent of Erebos
.13840	322	Akroan Line Breaker
.13841	323	Akroan Mastiff
.13842	602	Armament of Nyx
.13843	619	Armory of Iroas
.13844	667	Aspect of Gorgon
.13847	845	Banishing Light
.13848	894	Bassara Tower Archer
.13850	942	Bearer of the Heavens
.13852	1131	Bloodcrazed Hoplite
.13853	1284	Brain Maggot
.13854	1527	Cast into Darkness
.13855	1677	Chariot of Victory
.13856	1800	Cloaked Siren
.13859	1995	Countermand
.13863	2182	Cyclops of Eternal Fury
.13866	2286	Dawnbringer Charioteers
.13868	2460	Desecration Plague
.13871	2523	Dictate of Erebos
.13872	2524	Dictate of Heliod
.13873	2525	Dictate of Karametra
.13874	2526	Dictate of Kruphix
.13877	2645	Doomwake Giant
.13878	2728	Dreadbringer Lampads
.13879	2855	Eagle of the Watch
.13880	2897	Eidolon of Blossoms
.13881	2900	Eidolon of Rhetoric
.13882	2901	Eidolon of the Great Revel
.13883	3205	Extinguish All Hope
.13884	3322	Feast of Dreams
.13885	3338	Felhide Petrifier
.13886	3479	Flamespeaker's Will
.13887	3499	Fleetfeather Cockatrice
.13888	3552	Flurry of Horns
.13889	3568	Font of Fertility
.13890	3569	Font of Fortunes
.13891	3570	Font of Ire
.13892	3572	Font of Return
.13893	3573	Font of Vigor
.13894	3601	Forgeborn Oreads
.13895	3953	Gluttonous Cyclops
.13898	4073	Godhunter Octopus
.13900	4084	Golden Hind
.13902	4082	Gold-Forged Sentinel
.13903	4227	Grim Guardian
.13904	4344	Hall of Triumph
.13906	4395	Harvestguard Alseids
.13907	4524	Heroes' Bane
.13909	4688	Hubris
.13910	4695	Humbler of Mortals
.13914	4910	Interpret the Signs
.13919	5262	King Macar, the Gold-Cursed
.13924	5417	Kruphix's Insight
.13925	5448	Lagonna-Band Trailblazer
.13927	5533	Leonin Iconoclast
.13928	5599	Lightning Diadem
.13929	5841	Mana Confluence
.13930	5907	Market Festival
.13931	5963	Master of the Feast
.13934	6329	Mortal Obstinacy
.13936	6557	Nessian Game Warden
.13937	6612	Nightmarish End
.13938	6726	Nyx Infusion
.13939	6727	Nyx Weaver
.13940	6728	Nyx-Fleece Ram
.13941	6743	Oakheart Dryads
.13943	6894	Oreskos Swiftclaw
.13944	7071	Pensive Minotaur
.13948	7131	Pharika's Chosen
.13949	7139	Pheres-Band Thunderhoof
.13950	7141	Pheres-Band Warchief
.13951	7210	Pin to the Earth
.13955	7533	Quarry Colossus
.13956	7692	Ravenous Leucrocota
.13957	7831	Renowned Weaver
.13958	7884	Returned Reveler
.13959	7887	Revel of the Fallen God
.13960	7905	Reviving Melody
.13961	7970	Riptide Chimera
.13962	7981	Rise of Eagles
.13963	8009	Ritual of the Returned
.13964	8044	Rollick of Abandon
.13965	8073	Rotted Hulk
.13967	8172	Sage of Hours
.13968	8250	Satyr Grovedancer
.13969	8252	Satyr Hoplite
.13970	8336	Scourge of Fleets
.13974	8724	Sigiled Skink
.13975	8725	Sigiled Starfish
.13977	8854	Skybind
.13978	8883	Skyspear Cavalry
.13980	9084	Spawn of Thraxes
.13983	9213	Spite of Mogis
.13984	9216	Spiteful Blow
.13985	9270	Squelching Leeches
.13986	9311	Starfall
.13987	9392	Stonewise Fortifier
.13988	9412	Stormchaser Chimera
.13989	9439	Strength from the Fallen
.13990	9550	Supply-Line Cranes
.13991	9592	Swarmborn Giant
.13992	9769	Temple of Epiphany
.13993	9770	Temple of Malady
.13994	9825	Tethmos High Priest
.13995	9847	Thassa's Devourer
.13996	9850	Thassa's Ire
.13997	9923	Thoughtrender Lamia
.13999	10219	Triton Cavalry
.14000	10221	Triton Shorestalker
.14002	10347	Underworld Coinsmith
.14003	10810	War-Wing Siren
.14004	10942	Whitewater Naiads
.14005	10971	Wildfire Cerberus
.14009	5785	Magister of Worth
.14010	3796	Genesis Hydra
.14011	6514	Necromancer's Assistant
.14012	10845	Waste Not
.14013	200	Academy Elite
.14016	1011	Bite of the Black Rose
.14017	1278	Brago, King Eternal
.14018	1279	Brago's Representative
.14020	12023	Coercive Portal
.14027	2173	Custodi Soulbinders
.14031	2353	Deathreap Ritual
.14032	2709	Drakestown Forgotten
.14033	3063	Enraged Revolutionary
.14034	3208	Extract from Darkness
.14035	3481	Flamewright
.14037	4210	Grenzo's Cutthroat
.14038	4211	Grenzo's Rebuttal
.14040	4782	Ignition Team
.14044	5882	Marchesa's Emissary
.14045	5883	Marchesa's Infiltrator
.14046	5884	Marchesa's Smuggler
.14047	6400	Muzzio, Visionary Architect
.14049	7270	Plea for Power
.14050	7330	Predator's Howl
.14051	7726	Realm Seekers
.14052	7793	Reign of the Pit
.14053	8082	Rousing of Souls
.14056	8479	Selvala's Charge
.14057	8480	Selvala's Enforcer
.14058	9233	Split Decision
.14059	10168	Treasonous Ogre
.14060	10299	Tyrant's Choice
.14062	15530	Woodvine Elemental
.14064	254	Aeronaut Tinkerer
.14066	291	Aggressive Mining
.14069	377	Altac Bloodseeker
.14070	396	Amphin Pathmage
.14072	743	Avarice Amulet
.14074	1050	Blastfire Bolt
.14075	1111	Blood Host
.14077	1242	Borderland Marauder
.14078	1305	Brawler's Plate
.14079	1363	Brood Keeper
.14081	1509	Carnivorous Moss-Beast
.14082	1516	Carrion Crow
.14083	1684	Chasm Skulker
.14085	1740	Chronostutter
.14086	1918	Constricting Sliver
.14087	1959	Coral Barrier
.14091	2271	Dauntless River Marshal
.14094	3070	Ensoul Artifact
.14096	3140	Eternal Thirst
.14097	3325	Feast on the Fallen
.14099	3366	Festergloom
.14100	3444	First Response
.14101	3509	Flesh to Dust
.14102	3657	Frost Lynx
.14105	3769	Geist of the Moors
.14107	3906	Glacial Crasher
.14108	4013	Goblin Kaboomist
.14110	4359	Hammerhand
.14111	4476	Heliod's Pilgrim
.14112	4657	Hornet Nest
.14113	4668	Hot Soup
.14114	4710	Hunter's Ambush
.14115	4726	Hushwing Gryff
.14118	4866	Inferno Fist
.14119	4927	Invasive Species
.14121	5017	Jalira, Master Polymorphist
.14122	5081	Jorubai Murk Lurker
.14123	5137	Kalonian Twingrove
.14125	5275	Kird Chieftain
.14126	5391	Krenko's Enforcer
.14131	5905	Marked by Honor
.14135	6084	Meteorite
.14138	6164	Miner's Bane
.14139	6517	Necromancer's Stockpile
.14141	6604	Nightfire Giant
.14142	6643	Nimbus of the Isles
.14147	6995	Paragon of Eternal Wilds
.14148	6996	Paragon of Fierce Defiance
.14149	6997	Paragon of Gathering Mists
.14150	6998	Paragon of New Dawns
.14151	6999	Paragon of Open Graves
.14152	7088	Perilous Vault
.14153	7193	Phytotitan
.14154	7205	Pillar of Light
.14155	7289	Polymorphist's Jest
.14156	7403	Profane Memento
.14157	7546	Quickling
.14158	7571	Radiant Fountain
.14159	7759	Reclamation Sage
.14160	7848	Research Assistant
.14161	7853	Resolute Archangel
.14163	8039	Rogue's Gloves
.14164	8071	Rotfeaster Maggot
.14165	8155	Sacred Armory
.14166	8201	Sanctified Charge
.14167	8356	Scrapyard Mongrel
.14168	8373	Scuttling Doom Engine
.14170	8564	Shadowcloak Vampire
.14171	8569	Shaman of Spring
.14173	8704	Siege Dragon
.14175	8921	Sliver Hivelord
.14183	9192	Spirit Bonds
.14185	9322	Statute of Denial
.14187	9513	Sunblade Elf
.14188	9524	Sungrace Pegasus
.14191	10301	Tyrant's Machine
.14192	10312	Ulcerate
.14193	10342	Undergrowth Scavenger
.14195	10523	Venom Sliver
.14197	10666	Void Snare
.14198	10765	Wall of Limbs
.14199	10817	Warden of the Beyond
.14201	11034	Witch's Familiar
.14202	11142	Xathrid Slyblade
.14205	194	Abzan Ascendancy
.14207	196	Abzan Battle Priest
.14208	197	Abzan Charm
.14209	198	Abzan Falconer
.14211	296	Ainok Bond-Kin
.14213	337	Alabaster Kirin
.14214	376	Alpine Grizzly
.14215	381	Altar of the Brood
.14216	409	Anafenza, the Foremost
.14217	478	Ankle Shanker
.14218	553	Archers' Parapet
.14219	600	Armament Corps
.14223	768	Awaken the Bear
.14224	872	Barrage of Boulders
.14225	941	Bear's Companion
.14227	968	Bellowing Saddlebrute
.14228	1014	Bitter Revelation
.14229	1089	Blinding Spray
.14230	1133	Bloodfell Caves
.14231	1136	Bloodfire Expert
.14232	1138	Bloodfire Mentor
.14234	1163	Blossoming Sands
.14237	1345	Bring Low
.14238	1398	Burn Away
.14239	1421	Butcher of the Horde
.14241	1689	Chief of the Edge
.14242	1690	Chief of the Scale
.14243	1792	Clever Impersonator
.14244	2016	Crackling Doom
.14245	2023	Cranial Archive
.14246	2028	Crater's Claws
.14247	2299	Dazzling Ramparts
.14250	2357	Debilitating Injury
.14251	2395	Defiant Strike
.14254	2572	Disdainful Stroke
.14255	2579	Dismal Backwater
.14256	2585	Disowned Ancestor
.14260	2696	Dragonscale Boon
.14261	2691	Dragon-Style Twins
.14262	2807	Duneblast
.14263	2828	Dutiful Return
.14265	3005	Embodiment of Spring
.14267	3032	End Hostilities
.14268	3327	Feat of Resistance
.14269	3329	Feed the Clan
.14270	3429	Firehoof Cavalry
.14271	3558	Flying Crane Technique
.14273	3651	Frontier Bivouac
.14276	4070	Goblinslide
.14278	4313	Gurmag Swiftwing
.14279	4379	Hardened Scales
.14280	4438	Heart-Piercer Bow
.14281	4470	Heir of the Wilds
.14282	4507	Herald of Anafenza
.14283	4560	High Sentinels of Arashin
.14284	4564	Highland Game
.14285	4566	Highspire Mantis
.14289	4641	Hordeling Outburst
.14292	4773	Icy Blast
.14297	5044	Jeskai Charm
.14298	5045	Jeskai Elder
.14299	5046	Jeskai Student
.14300	5047	Jeskai Windscout
.14301	5102	Jungle Hollow
.14302	5240	Kheru Bloodsucker
.14303	5241	Kheru Dreadmaw
.14306	5247	Kill Shot
.14307	5257	Kin-Tree Invocation
.14310	5512	Leaping Master
.14312	5681	Longshot Squad
.14313	5870	Mantis Rider
.14317	5888	Mardu Charm
.14318	5889	Mardu Hateblade
.14319	5890	Mardu Heart-Piercer
.14320	5891	Mardu Hordechief
.14321	5892	Mardu Roughrider
.14322	5893	Mardu Skullhunter
.14323	5894	Mardu Warshrieker
.14325	5969	Master the Way
.14327	6037	Mer-Ek Nightblade
.14328	6159	Mindswipe
.14330	6276	Molting Snakeskin
.14332	6284	Monastery Swiftspear
.14334	6437	Mystic Monastery
.14338	6677	Nomad Outpost
.14339	6855	Opulent Palace
.14340	7054	Pearl Lake Ancient
.14343	7553	Quiet Contemplation
.14344	7597	Raiders' Spoils
.14345	7641	Rakshasa Deathdealer
.14347	7643	Rakshasa's Secret
.14350	7927	Ride Down
.14351	7998	Rite of the Serpent
.14352	8017	Riverwheel Aerialists
.14354	8078	Rotting Mastodon
.14355	8093	Rugged Highlands
.14356	8128	Rush of Battle
.14358	8174	Sage of the Inward Eye
.14362	8191	Salt Road Patrol
.14363	8216	Sandsteppe Citadel
.14367	8260	Savage Knuckleblade
.14368	8262	Savage Punch
.14369	8282	Scaldkin
.14370	8321	Scion of Glaciers
.14371	8335	Scoured Barrens
.14372	8348	Scout the Borders
.14374	8433	See the Unwritten
.14375	8444	Seeker of the Way
.14380	8706	Siege Rhino
.14381	8709	Siegecraft
.14387	9461	Stubborn Denial
.14388	9492	Sultai Ascendancy
.14390	9494	Sultai Charm
.14391	9495	Sultai Flayer
.14393	9497	Sultai Soothsayer
.14394	9500	Summit Prowler
.14395	9570	Surrak Dragonclaw
.14396	9578	Suspension Field
.14397	9590	Swarm of Bloodflies
.14398	9597	Swift Kick
.14399	9599	Swiftwater Cliffs
.14400	9656	Taigam's Scheming
.14401	9671	Take Up Arms
.14402	9793	Temur Ascendancy
.14405	9796	Temur Charm
.14406	9906	Thornwood Falls
.14408	9960	Throttle
.14409	10031	Timely Hordemate
.14413	10143	Tranquil Cove
.14414	10155	Trap Essence
.14416	10275	Tusked Colossodon
.14417	10276	Tuskguard Captain
.14419	10391	Unyielding Krumar
.14420	10433	Utter End
.14421	10441	Valley Dasher
.14422	10510	Venerable Lammasu
.14425	10818	Warden of the Eye
.14426	10808	War-Name Aspirant
.14428	10857	Waterwhirl
.14429	10881	Weave Fate
.14430	10905	Wetland Sambar
.14431	10927	Whirlwind Adept
.14432	10986	Wind-Scarred Crag
.14433	11010	Wingmate Roc
.14434	11016	Winterflame
.14437	11233	Zurgo Helmsmasher
.14438	261	Aether Gale
.14439	444	Angel of the Dire Hour
.14443	982	Benevolent Offering
.14445	1308	Breaching Leviathan
.14448	1932	Containment Priest
.14449	2039	Creeperhulk
.14454	2444	Deploy to the Front
.14456	2799	Dualcaster Mage
.14459	3343	Fell the Mighty
.14461	3507	Flesh Carver
.14463	3850	Ghoulcaller Gisa
.14465	4349	Hallowed Spiritkeeper
.14466	4805	Impact Resonance
.14467	4832	Incite Rebellion
.14469	4908	Intellectual Offering
.14471	5578	Lifeblood Hydra
.14472	5695	Loreseeker's Stone
.14473	5832	Malicious Affliction
.14474	5973	Masterwork of Ingenuity
.14480	6943	Overseer of the Damned
.14481	7695	Raving Dead
.14482	7777	Reef Worm
.14483	8352	Scrap Mastery
.14485	9001	Song of the Dryads
.14486	9234	Spoils of Blood
.14489	9625	Sylvan Offering
.14493	10047	Titania, Protector of Argoth
.14496	10682	Volcanic Offering
.14500	10898	Well of Ideas
.14501	11056	Wolfcaller's Howl
.14502	11234	Abzan Advantage
.14503	11235	Abzan Beastmaster
.14504	11236	Abzan Kin-Guard
.14505	11237	Abzan Runemark
.14506	11238	Abzan Skycaptain
.14508	11240	Alesha, Who Smiles at Death
.14510	11242	Ambush Krotiq
.14511	11243	Ancestral Vengeance
.14512	11244	Arashin Cleric
.14515	11247	Archers of Qarsi
.14516	11248	Archfiend of Depravity
.14518	11250	Aven Skirmisher
.14520	11252	Bathe in Dragonfire
.14521	11253	Battle Brawler
.14523	11255	Bloodfire Enforcers
.14524	11256	Break Through the Line
.14526	11258	Cached Defenses
.14532	11263	Crux of Fate
.14533	11264	Cunning Strike
.14535	11266	Dark Deal
.14537	11268	Destructor Dragon
.14538	11269	Diplomacy of the Wastes
.14539	11270	Dragon Bell Monk
.14541	11272	Dragonscale General
.14543	11274	Elite Scaleguard
.14544	11275	Enhanced Awareness
.14546	11277	Fascination
.14547	11278	Fearsome Awakening
.14548	11279	Feral Krushok
.14554	11285	Frontier Mastodon
.14556	11287	Frost Walker
.14557	11288	Fruit of the First Tree
.14559	11290	Goblin Boom Keg
.14561	11292	Gore Swine
.14562	11293	Grave Strength
.14563	11294	Great-Horn Krushok
.14564	11295	Grim Contest
.14566	11297	Harsh Sustenance
.14567	11298	Hero's Blade
.14568	11299	Hewed Stone Retainers
.14569	11300	Honor's Reward
.14571	11302	Humble Defector
.14573	11304	Jeskai Barricade
.14575	11306	Jeskai Runemark
.14576	11307	Jeskai Sage
.14579	11310	Lightning Shrieker
.14580	11311	Lotus Path Djinn
.14581	11312	Lotus-Eye Mystics
.14582	11313	Map the Wastes
.14584	11315	Mardu Runemark
.14588	11319	Mardu Woe-Reaper
.14590	11321	Merciless Executioner
.14591	11322	Mindscour Dragon
.14592	11323	Mistfire Adept
.14593	11324	Mob Rule
.14594	11325	Monastery Mentor
.14596	11326	Neutralizing Blast
.14597	11327	Noxious Dragon
.14599	11329	Orc Sureshot
.14602	11332	Pilgrim of the Fires
.14603	11333	Pressure Point
.14606	11336	Rakshasa's Disdain
.14608	11338	Reach of Shadows
.14610	11340	Refocus
.14612	11342	Return to the Earth
.14614	11344	Ruthless Instincts
.14615	11345	Sage-Eye Avengers
.14616	11346	Sage's Reverie
.14617	11347	Sandblast
.14618	11348	Sandsteppe Mastodon
.14620	11350	Scroll of the Masters
.14621	11351	Shaman of the Great Hunt
.14622	11352	Shamanic Revelation
.14624	11354	Shockmaw Dragon
.14626	11356	Sibsig Host
.14629	11359	Smoldering Efreet
.14635	11365	Sultai Runemark
.14636	11366	Sultai Skullkeeper
.14637	11367	Supplant Form
.14641	11371	Temur Battle Rage
.14642	11372	Temur Runemark
.14647	11377	Ugin's Construct
.14648	11378	Valorous Stance
.14650	11380	Wandering Champion
.14651	11381	War Flare
.14652	11382	Warden of the First Tree
.14653	11383	Wardscale Dragon
.14654	11384	Whisk Away
.14660	11390	Winds of Qal Sisma
.14662	11392	Yasova Dragonclaw
.14665	11455	Ainok Artillerist
.14669	11504	Ancestral Statue
.14670	11506	Ancient Carp
.14671	11527	Anticipate
.14845	11542	Arashin Sovereign
.14850	11581	Atarka Monument
.14853	11596	Avatar of the Resolute
.14855	11609	Aven Tactician
.14857	11700	Berserkers' Onslaught
.14859	11746	Blood-Chin Fanatic
.14861	11781	Boltwing Marauder
.14864	11940	Champion of Arashin
.14865	11980	Circle of Elders
.14866	12003	Clone Legion
.14867	12021	Coat with Venom
.14868	12033	Collected Company
.14869	12034	Colossodon Yearling
.14871	12049	Conifer Strider
.14872	12061	Contradict
.14874	12100	Crater Elemental
.14875	12139	Cunning Breezedancer
.14876	12146	Custodian of the Trove
.14877	12162	Damnable Pact
.14878	12166	Dance of the Skywise
.14879	12207	Deadly Wanderings
.14880	12218	Deathbringer Regent
.14882	12239	Defeat
.14884	12260	Descent of the Dragons
.14886	12290	Display of Dominance
.14890	12322	Dragon Whisperer
.14891	12323	Dragon's Eye Sentry
.14892	12325	Dragon-Scarred Bear
.14893	12326	Dragonloft Idol
.14894	12327	Dragonlord Atarka
.14895	12328	Dragonlord Dromoka
.14896	12329	Dragonlord Kolaghan
.14897	12330	Dragonlord Ojutai
.14898	12331	Dragonlord Silumgar
.14900	12333	Dragonlord's Servant
.14901	12361	Dromoka Captain
.14902	12362	Dromoka Dunecaster
.14903	12363	Dromoka Monument
.14904	12364	Dromoka Warrior
.14906	12366	Dromoka's Gift
.14907	12387	Dutiful Attendant
.14908	12410	Echoes of the Kin Tree
.14909	12428	Elusive Spellfist
.14910	12453	Encase in Ice
.14911	12463	Enduring Scalelord
.14912	12464	Enduring Victory
.14913	12478	Epic Confrontation
.14914	12562	Fate Forgotten
.14915	12639	Flatten
.14917	12694	Foul Renewal
.14919	12696	Foul-Tongue Shriek
.14921	12791	Glade Watcher
.14922	12796	Glaring Aegis
.14924	12803	Glint
.14925	12864	Graceblade Artisan
.14929	12929	Gurmag Drowner
.14930	12955	Hand of Silumgar
.14931	12960	Harbinger of the Hunt
.14935	13008	Herald of Dromoka
.14940	13103	Impact Tremors
.14941	13152	Inspiring Call
.14946	13299	Kolaghan Monument
.14950	13377	Learn from the Past
.14952	13411	Lightwalker
.14956	13491	Magmatic Chasm
.14959	13612	Minister of Pain
.14963	13727	Mystic Meditation
.14967	13757	Necromaster Dragon
.14971	13838	Ojutai Monument
.14976	13901	Palace Familiar
.14977	13979	Pinion Feast
.14979	14023	Press the Advantage
.14980	14041	Pristine Skywise
.14981	14044	Profaner of the Dead
.14985	14082	Qarsi Sadist
.14986	14109	Radiant Purge
.14987	14121	Rakshasa Gravecaller
.14989	14175	Reduce in Stature
.14990	14193	Rending Volley
.14991	14212	Resupply
.14994	14276	Roast
.14995	14342	Ruthless Deathfang
.14996	14346	Sabertooth Outrider
.14998	14362	Salt Road Quartermasters
.14999	14380	Sandcrafter Mage
.15000	14382	Sandsteppe Scavenger
.15003	14402	Sarkhan's Rage
.15004	14403	Sarkhan's Triumph
.15006	14414	Scale Blessing
.15008	14429	Scion of Ugin
.15010	14477	Secure the Wastes
.15012	14487	Seismic Rupture
.15013	14492	Self-Inflicted Wound
.15014	14515	Servant of the Scale
.15016	14533	Shambling Goblin
.15017	14537	Shape the Sands
.15021	14590	Sibsig Icebreakers
.15022	14593	Sidisi's Faithful
.15026	14611	Silkwrap
.15028	14614	Silumgar Butcher
.15029	14615	Silumgar Monument
.15030	14616	Silumgar Sorcerer
.15034	14676	Skywise Teachings
.15038	14896	Stormrider Rig
.15041	14915	Strongarm Monk
.15042	14923	Student of Ojutai
.15043	14936	Sunbringer's Touch
.15044	14942	Sunscorch Regent
.15045	14949	Surge of Righteousness
.15049	14983	Tail Slash
.15050	15009	Tapestry of the Ages
.15051	15047	Territorial Roc
.15052	15084	Thunderbreak Regent
.15053	15174	Tread Upon
.15054	15207	Twin Bolt
.15055	15215	Ukud Cobra
.15056	15250	Updraft Elemental
.15057	15273	Vandalize
.15058	15317	Vial of Dragonfire
.15059	15349	Virulent Plague
.15061	15369	Volcanic Rush
.15062	15373	Volcanic Vision
.15063	15382	Vulturous Aven
.15064	15409	Wandering Tombshell
.15066	15569	Youthful Scholar
.15067	15583	Zephyr Scribe
.15071	11441	Aerial Volley
.15072	11470	Akroan Jailer
.15073	11471	Akroan Sergeant
.15076	11480	Alhammarret, High Arbiter
.15077	11493	Ampryn Tactician
.15078	11505	Anchor to the Aether
.15080	11525	Anointer of Champions
.15082	11565	Artificer's Epiphany
.15083	11574	Aspiring Aeronaut
.15084	11595	Avaricious Dragon
.15085	11599	Aven Battle Priest
.15087	11718	Blessed Spirits
.15088	11748	Blood-Cursed Knight
.15091	11795	Bounding Krasis
.15092	11866	Calculated Dismissal
.15094	11905	Caustic Caterpillar
.15095	11942	Chandra's Ignition
.15099	11960	Chief of the Foundry
.15100	11984	Citadel Castellan
.15101	11988	Clash of Wills
.15102	11993	Cleric of the Forward Order
.15103	12044	Conclave Naturalists
.15105	12055	Consul's Lieutenant
.15106	12171	Dark Dabbling
.15107	12174	Dark Petition
.15109	12204	Deadbridge Shaman
.15110	12232	Deep-Sea Terror
.15114	12289	Displacement Wave
.15115	12396	Dwynen's Elite
.15116	12397	Dwynen, Gilt-Leaf Daen
.15117	12423	Elemental Bond
